idx,team,result,i_1,i_2,i_3,i_4,i_5,i_6,i_7,i_8,i_9,i_10,i_11,i_12,i_13,i_14,i_15,i_16,i_17,i_18,r,h,e,b,year,month,day,week,home,away,dbheader,place,audience,starttime,endtime,gametime
20240915009,NC,1,2,0,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,-,4,11,0,4,2024,9,15,6,NC,LG,0,창원,10826,14:00,16:45,2:45
20240915008,키움,1,1,0,0,1,6,0,0,1,1,-,-,-,-,-,-,-,-,-,10,13,0,4,2024,9,15,6,KIA,키움,0,광주,20500,14:01,17:38,3:37
20240915006,KIA,-1,0,2,1,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,5,15,2,0,2024,9,15,6,KIA,키움,0,광주,20500,14:01,17:38,3:37
20240916008,키움,-1,0,0,0,0,1,0,1,0,1,1,-,-,-,-,-,-,-,-,4,7,0,8,2024,9,16,0,두산,키움,0,잠실,18894,14:00,18:27,4:27
20240916001,두산,1,0,0,0,0,0,1,0,2,0,2,-,-,-,-,-,-,-,-,5,7,2,10,2024,9,16,0,두산,키움,0,잠실,18894,14:00,18:27,4:27
20240916006,KIA,1,0,3,1,0,0,0,0,2,5,-,-,-,-,-,-,-,-,-,11,16,0,2,2024,9,16,0,KT,KIA,0,수원,18700,14:00,17:23,3:23
20240916010,KT,-1,0,0,0,0,0,1,4,0,0,-,-,-,-,-,-,-,-,-,5,12,3,5,2024,9,16,0,KT,KIA,0,수원,18700,14:00,17:23,3:23
20240917003,삼성,-1,0,1,1,0,0,0,1,1,0,-,-,-,-,-,-,-,-,-,4,8,0,5,2024,9,17,1,두산,삼성,0,잠실,23750,14:00,17:22,3:22
20240917001,두산,1,2,0,0,4,0,0,2,0,-,-,-,-,-,-,-,-,-,-,8,11,0,7,2024,9,17,1,두산,삼성,0,잠실,23750,14:00,17:22,3:22
20240917006,KIA,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,6,0,9,2024,9,17,1,SSG,KIA,0,문학,23000,14:00,17:25,3:25
20240917011,SSG,1,0,0,1,0,0,0,0,1,-,-,-,-,-,-,-,-,-,-,2,9,0,3,2024,9,17,1,SSG,KIA,0,문학,23000,14:00,17:25,3:25
20240917005,LG,-1,0,3,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,3,8,1,4,2024,9,17,1,롯데,LG,0,사직,18742,14:00,17:39,3:39
20240917002,롯데,1,0,0,2,0,1,0,1,3,-,-,-,-,-,-,-,-,-,-,7,13,0,8,2024,9,17,1,롯데,LG,0,사직,18742,14:00,17:39,3:39
20240917004,한화,1,0,0,0,0,2,0,0,1,1,-,-,-,-,-,-,-,-,-,4,6,0,6,2024,9,17,1,NC,한화,0,창원,9403,14:01,17:11,3:10
20240917009,NC,-1,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,1,7,0,1,2024,9,17,1,NC,한화,0,창원,9403,14:01,17:11,3:10
20240917010,KT,1,0,1,3,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,11,1,3,2024,9,17,1,키움,KT,0,고척,11032,14:02,17:12,3:10
20240917008,키움,-1,0,0,0,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,2,7,0,5,2024,9,17,1,키움,KT,0,고척,11032,14:02,17:12,3:10
20240918005,LG,1,0,0,0,0,0,0,0,2,3,-,-,-,-,-,-,-,-,-,5,10,0,3,2024,9,18,2,롯데,LG,0,사직,21147,17:00,20:05,3:05
20240918002,롯데,-1,0,0,1,0,0,0,0,1,1,-,-,-,-,-,-,-,-,-,3,8,3,4,2024,9,18,2,롯데,LG,0,사직,21147,17:00,20:05,3:05
20240918004,한화,-1,1,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,4,1,2,2024,9,18,2,NC,한화,0,창원,9268,17:00,19:42,2:42
20240918009,NC,1,2,0,0,0,3,0,0,0,-,-,-,-,-,-,-,-,-,-,5,13,0,2,2024,9,18,2,NC,한화,0,창원,9268,17:00,19:42,2:42
20240918003,삼성,1,0,2,1,0,1,1,0,0,3,-,-,-,-,-,-,-,-,-,8,9,0,6,2024,9,18,2,KT,삼성,0,수원,18700,17:00,20:07,3:07
20240918010,KT,-1,0,0,1,2,1,0,0,1,1,-,-,-,-,-,-,-,-,-,6,12,1,5,2024,9,18,2,KT,삼성,0,수원,18700,17:00,20:07,3:07
20240919006,KIA,-1,2,0,0,1,0,0,1,0,0,-,-,-,-,-,-,-,-,-,4,8,3,3,2024,9,19,3,두산,KIA,0,잠실,23750,18:30,21:30,3:00
20240919001,두산,1,0,3,3,1,0,2,0,0,-,-,-,-,-,-,-,-,-,-,9,10,0,4,2024,9,19,3,두산,KIA,0,잠실,23750,18:30,21:30,3:00
20240919008,키움,-1,0,0,0,1,0,0,0,1,4,-,-,-,-,-,-,-,-,-,6,9,0,5,2024,9,19,3,SSG,키움,0,문학,14848,18:30,21:32,3:02
20240919011,SSG,1,0,0,0,3,0,3,0,2,-,-,-,-,-,-,-,-,-,-,8,12,0,4,2024,9,19,3,SSG,키움,0,문학,14848,18:30,21:32,3:02
20240919005,LG,1,1,1,0,0,1,1,2,0,1,-,-,-,-,-,-,-,-,-,7,14,0,1,2024,9,19,3,롯데,LG,0,사직,16895,18:30,21:33,3:03
20240919002,롯데,-1,0,1,0,0,1,2,0,0,0,-,-,-,-,-,-,-,-,-,4,11,0,5,2024,9,19,3,롯데,LG,0,사직,16895,18:30,21:33,3:03
20240919004,한화,1,2,3,1,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,7,14,0,2,2024,9,19,3,NC,한화,0,창원,6010,18:30,21:50,3:20
20240919009,NC,-1,4,0,0,0,0,1,0,1,0,-,-,-,-,-,-,-,-,-,6,10,0,4,2024,9,19,3,NC,한화,0,창원,6010,18:30,21:50,3:20
20240919003,삼성,-1,0,3,0,1,0,0,0,1,0,-,-,-,-,-,-,-,-,-,5,14,1,7,2024,9,19,3,KT,삼성,0,수원,12617,18:30,22:21,3:51
20240919010,KT,1,1,0,2,1,5,0,0,3,-,-,-,-,-,-,-,-,-,-,12,17,0,7,2024,9,19,3,KT,삼성,0,수원,12617,18:30,22:21,3:51
20240921101,두산,1,4,0,1,0,2,2,0,5,0,-,-,-,-,-,-,-,-,-,14,14,0,9,2024,9,21,5,LG,두산,1,잠실,23236,14:01,17:20,3:19
20240921105,LG,-1,0,0,0,2,3,2,0,0,0,-,-,-,-,-,-,-,-,-,7,11,1,3,2024,9,21,5,LG,두산,1,잠실,23236,14:01,17:20,3:19
20240921201,두산,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,4,0,1,2024,9,21,5,LG,두산,2,잠실,23750,18:20,20:39,2:19
20240921205,LG,1,1,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,-,2,4,0,4,2024,9,21,5,LG,두산,2,잠실,23750,18:20,20:39,2:19
20240921011,SSG,1,0,0,0,1,0,1,0,2,0,-,-,-,-,-,-,-,-,-,4,8,1,3,2024,9,21,5,KT,SSG,0,수원,15805,16:59,19:48,2:49
20240921010,KT,-1,0,0,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,1,9,2,3,2024,9,21,5,KT,SSG,0,수원,15805,16:59,19:48,2:49
20240922002,롯데,-1,1,0,2,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,4,7,1,6,2024,9,22,6,한화,롯데,0,한밭,12000,14:01,17:33,3:32
20240922004,한화,1,0,0,0,0,1,0,4,3,-,-,-,-,-,-,-,-,-,-,8,11,2,7,2024,9,22,6,한화,롯데,0,한밭,12000,14:01,17:33,3:32
20240922001,두산,-1,0,0,4,1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,9,1,0,2024,9,22,6,LG,두산,0,잠실,23750,14:01,17:09,3:08
20240922005,LG,1,4,2,1,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,9,12,1,5,2024,9,22,6,LG,두산,0,잠실,23750,14:01,17:09,3:08
20240922008,키움,-1,0,0,0,1,0,0,0,1,6,-,-,-,-,-,-,-,-,-,8,13,0,3,2024,9,22,6,삼성,키움,0,대구,24000,14:00,16:51,2:51
20240922003,삼성,1,3,0,1,0,0,2,2,1,-,-,-,-,-,-,-,-,-,-,9,8,2,4,2024,9,22,6,삼성,키움,0,대구,24000,14:00,16:51,2:51
20240922011,SSG,1,0,0,2,0,0,3,1,0,0,-,-,-,-,-,-,-,-,-,6,5,0,3,2024,9,22,6,KT,SSG,0,수원,15049,14:00,16:59,2:59
20240922010,KT,-1,0,0,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,2,5,0,6,2024,9,22,6,KT,SSG,0,수원,15049,14:00,16:59,2:59
20240923002,롯데,1,0,0,0,0,1,0,0,0,2,-,-,-,-,-,-,-,-,-,3,8,1,2,2024,9,23,0,한화,롯데,0,한밭,10407,18:30,21:32,3:02
20240923004,한화,-1,0,0,0,0,0,0,2,0,0,-,-,-,-,-,-,-,-,-,2,5,1,2,2024,9,23,0,한화,롯데,0,한밭,10407,18:30,21:32,3:02
20240923011,SSG,-1,1,0,2,1,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,11,0,3,2024,9,23,0,두산,SSG,0,잠실,22489,18:30,21:59,3:29
20240923001,두산,1,2,1,0,0,3,1,1,0,-,-,-,-,-,-,-,-,-,-,8,9,0,7,2024,9,23,0,두산,SSG,0,잠실,22489,18:30,21:59,3:29
20240923003,삼성,-1,0,0,0,0,0,0,1,0,2,-,-,-,-,-,-,-,-,-,3,5,0,2,2024,9,23,0,KIA,삼성,0,광주,20500,18:30,21:11,2:41
20240923006,KIA,1,1,0,0,1,2,0,1,0,-,-,-,-,-,-,-,-,-,-,5,13,1,3,2024,9,23,0,KIA,삼성,0,광주,20500,18:30,21:11,2:41
20240924009,NC,-1,0,1,0,0,1,3,0,0,0,-,-,-,-,-,-,-,-,-,5,8,3,2,2024,9,24,1,두산,NC,0,잠실,22064,18:30,21:27,2:57
20240924001,두산,1,1,1,0,2,3,2,0,1,-,-,-,-,-,-,-,-,-,-,10,12,0,4,2024,9,24,1,두산,NC,0,잠실,22064,18:30,21:27,2:57
20240924005,LG,1,2,4,0,3,0,3,0,0,2,-,-,-,-,-,-,-,-,-,14,16,0,7,2024,9,24,1,SSG,LG,0,문학,19911,18:30,21:31,3:01
20240924011,SSG,-1,0,0,0,3,0,0,0,1,1,-,-,-,-,-,-,-,-,-,5,7,1,2,2024,9,24,1,SSG,LG,0,문학,19911,18:30,21:31,3:01
20240924002,롯데,-1,0,0,0,0,1,0,0,0,0,-,-,-,-,-,-,-,-,-,1,5,0,5,2024,9,24,1,KT,롯데,0,수원,13304,18:30,21:22,2:52
20240924010,KT,1,0,0,1,0,0,0,4,0,-,-,-,-,-,-,-,-,-,-,5,11,1,0,2024,9,24,1,KT,롯데,0,수원,13304,18:30,21:22,2:52
20240924003,삼성,-1,0,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,1,4,1,3,2024,9,24,1,KIA,삼성,0,광주,20500,18:30,21:02,2:32
20240924006,KIA,1,2,2,0,2,0,0,0,1,-,-,-,-,-,-,-,-,-,-,7,9,0,6,2024,9,24,1,KIA,삼성,0,광주,20500,18:30,21:02,2:32
20240924004,한화,-1,0,0,1,0,1,0,2,0,0,-,-,-,-,-,-,-,-,-,4,9,0,4,2024,9,24,1,키움,한화,0,고척,16000,18:31,21:41,3:10
20240924008,키움,1,0,0,0,0,3,0,0,2,-,-,-,-,-,-,-,-,-,-,5,12,0,4,2024,9,24,1,키움,한화,0,고척,16000,18:31,21:41,3:10
20240925004,한화,1,0,2,1,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,4,11,1,2,2024,9,25,2,LG,한화,0,잠실,23750,18:30,21:16,2:46
20240925005,LG,-1,0,1,1,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,7,1,3,2024,9,25,2,LG,한화,0,잠실,23750,18:30,21:16,2:46
20240925008,키움,-1,1,0,0,0,0,2,0,0,0,-,-,-,-,-,-,-,-,-,3,8,0,3,2024,9,25,2,삼성,키움,0,대구,24000,18:30,21:18,2:48
20240925003,삼성,1,1,2,0,1,0,0,0,2,-,-,-,-,-,-,-,-,-,-,6,9,0,4,2024,9,25,2,삼성,키움,0,대구,24000,18:30,21:18,2:48
20240925011,SSG,1,0,3,0,0,0,3,0,0,2,-,-,-,-,-,-,-,-,-,8,8,1,5,2024,9,25,2,NC,SSG,0,창원,6157,18:31,21:37,3:06
20240925009,NC,-1,0,0,1,0,0,0,1,0,0,-,-,-,-,-,-,-,-,-,2,7,0,3,2024,9,25,2,NC,SSG,0,창원,6157,18:31,21:37,3:06
20240925002,롯데,1,0,0,5,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,5,11,0,2,2024,9,25,2,KIA,롯데,0,광주,20500,18:31,21:20,2:49
20240925006,KIA,-1,1,0,0,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,2,7,0,1,2024,9,25,2,KIA,롯데,0,광주,20500,18:31,21:20,2:49
20240926008,키움,-1,0,0,1,0,0,0,0,2,0,-,-,-,-,-,-,-,-,-,3,10,0,1,2024,9,26,3,LG,키움,0,잠실,21593,18:30,21:23,2:53
20240926005,LG,1,0,1,0,0,1,0,1,3,-,-,-,-,-,-,-,-,-,-,6,9,1,4,2024,9,26,3,LG,키움,0,잠실,21593,18:30,21:23,2:53
20240926001,두산,1,3,0,0,0,0,1,0,0,0,-,-,-,-,-,-,-,-,-,4,8,0,3,2024,9,26,3,롯데,두산,0,사직,18727,18:31,21:48,3:17
20240926002,롯데,-1,0,0,0,0,0,0,1,1,1,-,-,-,-,-,-,-,-,-,3,9,1,8,2024,9,26,3,롯데,두산,0,사직,18727,18:31,21:48,3:17
20240926011,SSG,1,0,0,0,1,0,0,4,5,0,-,-,-,-,-,-,-,-,-,10,17,1,2,2024,9,26,3,NC,SSG,0,창원,6377,18:31,21:14,2:43
20240926009,NC,-1,0,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,1,7,0,1,2024,9,26,3,NC,SSG,0,창원,6377,18:31,21:14,2:43
20240927006,KIA,-1,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,0,6,2,2,2024,9,27,4,한화,KIA,0,한밭,12000,18:31,21:21,2:50
20240927004,한화,1,0,0,0,2,1,0,2,3,-,-,-,-,-,-,-,-,-,-,8,13,0,4,2024,9,27,4,한화,KIA,0,한밭,12000,18:31,21:21,2:50
20240927009,NC,-1,0,0,1,1,0,1,1,1,1,-,-,-,-,-,-,-,-,-,6,13,0,2,2024,9,27,4,롯데,NC,0,사직,22758,18:30,21:31,3:01
20240927002,롯데,1,3,0,0,4,1,0,3,2,-,-,-,-,-,-,-,-,-,-,13,15,0,9,2024,9,27,4,롯데,NC,0,사직,22758,18:30,21:31,3:01
20240927008,키움,-1,0,0,0,4,1,0,0,2,0,0,0,0,-,-,-,-,-,-,7,13,0,3,2024,9,27,4,KT,키움,0,수원,12824,18:30,22:43,4:13
20240927010,KT,1,3,1,1,0,0,0,0,1,1,0,0,1,-,-,-,-,-,-,8,15,0,8,2024,9,27,4,KT,키움,0,수원,12824,18:30,22:43,4:13
20240928011,SSG,1,0,1,1,1,0,0,1,2,0,-,-,-,-,-,-,-,-,-,6,12,1,4,2024,9,28,5,한화,SSG,0,한밭,12000,17:00,20:30,3:30
20240928004,한화,-1,2,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,2,5,0,5,2024,9,28,5,한화,SSG,0,한밭,12000,17:00,20:30,3:30
20240928006,KIA,1,0,0,0,0,0,6,6,0,0,-,-,-,-,-,-,-,-,-,12,12,2,7,2024,9,28,5,롯데,KIA,0,사직,22758,17:00,20:35,3:35
20240928002,롯데,-1,0,0,0,2,4,2,0,0,0,-,-,-,-,-,-,-,-,-,8,13,0,5,2024,9,28,5,롯데,KIA,0,사직,22758,17:00,20:35,3:35
20240928005,LG,1,3,0,1,1,3,1,0,2,0,-,-,-,-,-,-,-,-,-,11,16,0,4,2024,9,28,5,삼성,LG,0,대구,24000,17:00,20:51,2:59
20240928003,삼성,-1,0,0,4,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,4,7,1,2,2024,9,28,5,삼성,LG,0,대구,24000,17:00,20:51,2:59
20240928001,두산,1,0,0,3,0,0,0,0,0,1,-,-,-,-,-,-,-,-,-,4,7,1,5,2024,9,28,5,NC,두산,0,창원,17891,17:01,20:04,3:03
20240928009,NC,-1,0,0,1,0,0,0,0,2,0,-,-,-,-,-,-,-,-,-,3,7,1,3,2024,9,28,5,NC,두산,0,창원,17891,17:01,20:04,3:03
20240928008,키움,-1,0,2,2,2,0,0,0,0,1,-,-,-,-,-,-,-,-,-,7,8,0,4,2024,9,28,5,KT,키움,0,수원,18700,17:00,20:05,3:05
20240928010,KT,1,1,0,0,5,1,1,2,0,-,-,-,-,-,-,-,-,-,-,10,15,1,1,2024,9,28,5,KT,키움,0,수원,18700,17:00,20:05,3:05
20240929009,NC,1,0,0,0,1,0,3,0,0,3,-,-,-,-,-,-,-,-,-,7,15,1,4,2024,9,29,6,한화,NC,0,한밭,12000,17:00,20:10,3:10
20240929004,한화,-1,1,0,0,0,0,0,0,1,0,-,-,-,-,-,-,-,-,-,2,4,3,4,2024,9,29,6,한화,NC,0,한밭,12000,17:00,20:10,3:10
20240930008,키움,-1,0,0,0,0,0,1,0,0,1,-,-,-,-,-,-,-,-,-,2,7,1,3,2024,9,30,0,SSG,키움,0,문학,23000,18:29,21:39,3:10
20240930011,SSG,1,0,0,2,5,0,0,0,0,-,-,-,-,-,-,-,-,-,-,7,8,0,3,2024,9,30,0,SSG,키움,0,문학,23000,18:29,21:39,3:10
20240930009,NC,-1,2,0,0,0,0,1,0,2,0,-,-,-,-,-,-,-,-,-,5,11,3,4,2024,9,30,0,KIA,NC,0,광주,20500,18:30,21:54,3:24
20240930006,KIA,1,0,5,0,0,0,3,0,2,-,-,-,-,-,-,-,-,-,-,10,15,1,6,2024,9,30,0,KIA,NC,0,광주,20500,18:30,21:54,3:24
